Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0061621~canonical glycolysis	13	0.2799913848804652	1.5832015364517855E-5	P06733, P13929, P14618, P19367, P52789, Q01167, P17858, P00558, P85037, P60174, P08237, Q01813, P09104	4457	16	19308	3.519800314112632	0.11696737346566743	8.885153194215486E-4	8.532325423234802E-4
GOTERM_BP_DIRECT	GO:0000463~maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	12	0.2584535860435064	1.753419918573214E-5	Q9BYG3, Q8IY81, Q9NVP1, P42766, Q14137, Q9BZE4, Q6DKI1, O60287, O00541, Q9H7B2, Q9GZL7, P18124	4457	14	19308	3.7131959357671716	0.12869867656518597	9.701845281851931E-4	9.316586820869647E-4
GOTERM_BP_DIRECT	GO:0098761~cellular response to interleukin-7	12	0.2584535860435064	1.753419918573214E-5	P09429, P46109, O14908, P31948, P67809, P31939, P51858, P54727, P30101, P10809, P07237, P06576	4457	14	19308	3.7131959357671716	0.12869867656518597	9.701845281851931E-4	9.316586820869647E-4
GOTERM_BP_DIRECT	GO:0051016~barbed-end actin filament capping	16	0.3446047813913418	1.9488782917393128E-5	Q6IBS0, Q12929, O43639, P35612, P35611, P16333, P40121, Q9UEY8, P52907, P35241, Q9H2D6, P06396, Q13045, Q12792, P47755, P47756	4457	23	19308	3.013608295695096	0.14197741714357903	0.001056023223323847	0.001014088738701594
GOTERM_BP_DIRECT	GO:0006541~glutamine metabolic process	16	0.3446047813913418	1.9488782917393128E-5	O43175, P31327, O15067, Q06203, Q06210, Q9NQR4, P49915, P17812, P27708, O94925, Q8N142, P00367, P08243, O94808, Q9H2H9, Q9NRF8	4457	23	19308	3.013608295695096	0.14197741714357903	0.001056023223323847	0.001014088738701594
GOTERM_BP_DIRECT	GO:0006268~DNA unwinding involved in DNA replication	16	0.3446047813913418	1.9488782917393128E-5	Q9Y248, P27694, P46063, Q14566, Q9BRT9, P33992, P33993, P33991, Q9BRX5, Q04837, Q96RR1, Q00577, P17096, P25205, Q14691, P49736	4457	23	19308	3.013608295695096	0.14197741714357903	0.001056023223323847	0.001014088738701594
GOTERM_BP_DIRECT	GO:0032435~negative regulation of proteasomal ubiquitin-dependent protein catabolic process	20	0.43075597673917726	2.0422387257774607E-5	O15294, Q9UL15, O15372, Q96HY6, Q96KB5, O75113, O00560, Q04323, Q9Y5K5, O14908, Q8N163, Q99497, P46379, P62913, Q8N488, Q92922, Q9NZM5, Q93009, P08238, Q93008	4457	33	19308	2.6254920757949702	0.14824839252492894	0.0010990321690707882	0.0010553898072596535
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	23	0.49536937325005387	2.1095900277262434E-5	Q9Y2S7, Q15018, O00139, Q14974, O43670, Q8IVT2, O15066, Q9P287, O75122, Q08379, Q8ND56, P52732, Q8N0Z3, P62491, Q9UQE7, Q00610, Q8N3U4, P61586, Q9ULW0, Q14683, Q9NRG9, Q9BW19, P21333	4457	41	19308	2.430181079912662	0.1527438729501489	0.0011275543433908227	0.001082779371373776
GOTERM_BP_DIRECT	GO:0006997~nucleus organization	18	0.38768037906525954	2.1453377996711954E-5	Q9Y2U8, Q15149, Q9BY43, Q9UN37, Q9H444, Q9UQN3, O43633, O00499, O75351, Q9NZZ3, Q9Y3E7, P48739, P84243, Q8NBJ4, Q7LBR1, Q14980, Q9HD42	4457	28	19308	2.784896951825379	0.1551202749952343	0.0011312697377192339	0.001086347228088535
GOTERM_BP_DIRECT	GO:0046686~response to cadmium ion	18	0.38768037906525954	2.1453377996711954E-5	P06744, P36639, P13716, P23919, P12004, Q00796, P17174, P04040, P06493, P07992, P09486, P00156, P61769, P00167, P48637, P48506, O15118, P04179	4457	28	19308	2.784896951825379	0.1551202749952343	0.0011312697377192339	0.001086347228088535
GOTERM_BP_DIRECT	GO:0042307~positive regulation of protein import into nucleus	24	0.5169071720870128	2.4122229856744465E-5	Q13148, Q16539, P07900, P62826, P28482, Q7Z434, Q9H8V3, P12830, P14923, O75312, P35354, O00410, Q9NW64, P61970, O95071, Q05655, P12270, O95817, P06493, Q12891, P08238, Q13263, P21333, P49768	4457	44	19308	2.362942868215473	0.1726526383321565	0.0012635223998962752	0.0012133481617942466
GOTERM_BP_DIRECT	GO:0022904~respiratory electron transport chain	15	0.32306698255438293	2.5776681055881848E-5	P00395, Q15149, Q8TB72, Q9BRQ8, P13804, Q16718, P38117, P21912, O43819, P31040, P04062, P47985, Q9BQG0, P00156, P04179	4457	21	19308	3.094329946472643	0.1833380121920114	0.0013254688889375982	0.0012728347673455747
GOTERM_BP_DIRECT	GO:0010824~regulation of centrosome duplication	15	0.32306698255438293	2.5776681055881848E-5	Q9H0A0, P06748, O14980, Q9H444, Q9UPN4, Q9UQN3, O43633, Q9UHD1, O75351, Q9NZZ3, Q9H0N0, Q9Y3E7, Q7LBR1, Q8WUM4, Q9HD42	4457	21	19308	3.094329946472643	0.1833380121920114	0.0013254688889375982	0.0012728347673455747
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	109	2.3476200732285157	2.597214215484118E-5	O95831, O00429, O14672, P04637, O75146, P15407, P12931, O00422, P16220, O00273, Q9Y3A2, P62753, P25445, P31689, Q96A26, O43324, Q9BRQ8, Q9H832, P55957, P42858, P09382, Q9UKV3, Q2TAL8, P42574, P05067, P42575, P10809, Q969S3, P49768, Q96IZ0, Q9NYF8, P35354, P11388, O14727, Q9H4B6, Q8N163, Q13144, Q4KMQ2, Q15287, P00441, P11717, P05556, P07339, P55212, Q13546, Q8IX12, O00571, Q9UHI6, P35222, P19447, O14737, P21359, Q04721, Q96EY1, P78560, Q9ULZ3, O75915, Q9NZJ7, Q13158, O95999, Q13315, P50570, P11802, Q8WYA6, Q9UNN5, O00622, O95352, P63244, Q9NR28, P23229, Q8WV24, Q9Y6C9, Q07021, Q15628, Q08752, P18850, Q05639, P00338, P52926, Q07812, Q02127, P42771, P49848, P09429, O95379, Q96E52, Q9NP84, P78527, P19634, Q9NS69, Q14790, P47895, Q13188, Q8N488, Q14155, Q13501, P30536, Q16611, O43464, P31749, Q9H8V3, O00499, P37840, Q14160, P62745, Q9NYL2, P45983, Q15257, Q14684	4457	328	19308	1.43961813973087	0.18459126077123234	0.0013254688889375982	0.0012728347673455747
GOTERM_BP_DIRECT	GO:0006325~chromatin organization	88	1.8953262976523797	2.6089601048179625E-5	P26583, P05204, P35659, Q14527, Q9BZ95, Q6NYC1, Q9Y2K7, Q9NP66, Q06587, Q9HAF1, O75150, Q8WTS6, O60885, Q8WUU5, Q96T88, Q9H9B1, Q4LE39, O14744, P45973, Q00839, O15294, Q12873, Q15424, Q9NQZ2, Q9UFC0, O75531, Q5VTR2, O75376, O75530, Q7LBC6, O00479, P46736, Q9NWV8, P52926, P46379, Q9Y483, Q9UBL3, Q15910, O96028, P36969, Q9H1E3, P83916, O75844, Q9UPP1, Q9UPT9, Q9C0A6, Q9Y4A5, Q8IXJ9, Q9Y6I4, Q99543, O14929, Q9P2D1, Q9BZK7, Q13185, O60341, Q16576, Q9UBU8, Q13263, O14647, Q99504, P05114, P61964, Q8TDB6, P26358, Q9C005, Q9NPA8, Q9Y657, O94776, Q13547, O95503, Q14839, O00255, Q8N9N5, Q9HCK8, Q86X55, P54646, Q03164, Q9P0M6, Q9NV56, Q9Y4B6, Q15291, Q04206, Q9NXR7, P82970, P04150, Q14320, Q15651, Q6PL18	4457	253	19308	1.5068041478475482	0.185343453161661	0.0013254688889375982	0.0012728347673455747
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	52	1.1199655395218608	2.6148361688345138E-5	Q9H0E2, Q9UHJ6, P32189, O43314, P12532, Q03426, P42345, P60891, P54819, P27707, P40763, Q9BTU6, Q8TBX8, Q9NYA1, Q9H999, P27361, Q9H479, P23919, O60331, O14874, Q13177, Q13057, P42336, O43252, Q5SY16, Q9UIJ7, P12277, O00443, P11387, O00764, Q9Y4A5, Q92551, Q9BVC4, P04183, Q8N122, P11908, P54886, Q53H12, Q9Y259, Q15126, P31749, Q9UPQ8, Q7L7X3, O95340, Q9Y4B6, P00558, P55263, P49903, Q6R327, Q9UGP4, Q13153	4457	130	19308	1.7328247700246804	0.18571948872074728	0.0013254688889375982	0.0012728347673455747
GOTERM_BP_DIRECT	GO:0036258~multivesicular body assembly	19	0.40921817790221837	2.8854337061003154E-5	P53990, Q8NEZ2, Q9BY43, Q9UN37, Q9H444, Q9UQN3, O43633, Q9NP79, O75351, Q86VN1, Q9NZZ3, Q9Y3E7, P62491, Q7LBR1, Q9UK41, Q99816, Q8WUM4, O14964, Q9HD42	4457	31	19308	2.655134728263623	0.20284950974036253	0.0014440033521547883	0.0013866622492055337
GOTERM_BP_DIRECT	GO:0006611~protein export from nucleus	19	0.40921817790221837	2.8854337061003154E-5	Q9HAV4, P35813, P62826, P55265, O14980, O43865, P35658, Q9H6Z4, P38646, P17612, Q96QU8, P61970, Q99653, Q9UIA9, Q9C0E2, O15504, P55060, P27797, Q6ICB0	4457	31	19308	2.655134728263623	0.20284950974036253	0.0014440033521547883	0.0013866622492055337
GOTERM_BP_DIRECT	GO:0000226~microtubule cytoskeleton organization	53	1.1415033383588198	3.1071563730732804E-5	O95834, Q8TEW0, P10636, P54252, O95359, Q15813, O75147, O43237, Q9Y2K2, Q9Y6G9, Q96EK5, P07196, Q9BVA1, P43034, P07437, P04406, O75410, O43805, Q9BUF5, P09543, Q9UJT0, Q66K74, Q9Y448, Q86SQ0, P18583, O75122, Q3KQU3, Q9H0W5, Q9H4B7, Q96N67, Q5T5Y3, Q9HC35, Q9Y6A5, P27448, Q9BQE3, O00139, Q7Z4H7, O43663, Q9BTW9, Q13509, Q03001, O75312, Q9P287, P68371, Q7L7X3, Q9P2M7, P27816, P68366, P23258, O14530, P06493, Q71U36, Q14244	4457	134	19308	1.7134274778229115	0.21661661675589672	0.0015451220014706811	0.0014837654958758165
GOTERM_BP_DIRECT	GO:0006119~oxidative phosphorylation	14	0.3015291837174241	3.349304332541423E-5	P00395, P31930, Q8N8R5, P14927, Q96QE5, P14854, P07919, P36542, P12074, P22695, P00156, P24311, P43246, Q16595	4457	19	19308	3.192045628992832	0.23138051388553227	0.0016550618956464127	0.0015893396974229583
GOTERM_BP_DIRECT	GO:0048511~rhythmic process	35	0.7538229592935602	3.4376839276047014E-5	Q15910, Q09472, O00429, P04637, Q13619, P78527, P11388, O95352, Q00653, Q6UUV9, P63244, P42345, P17844, Q8N163, Q13185, P08047, Q16531, Q93009, Q93008, P23246, Q13148, O15294, Q8WXF1, O75116, Q05086, P54646, Q08211, Q96ST3, P68400, P06493, P45983, Q9NZJ0, P49841, P45984, Q15233	4457	77	19308	1.9691190568462276	0.23669948759114956	0.0016881176636993837	0.0016210828271110919
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	20	0.43075597673917726	3.6285010563683895E-5	P50990, Q9Y6R4, P50991, Q96AP0, Q13315, P28482, P27361, P35222, O95453, O60832, Q99832, P17987, P13010, Q96T60, Q96HR8, P78371, P49368, P48643, P09651, P40227	4457	34	19308	2.5482717206245296	0.24805831185143146	0.001759823012338669	0.0016899407697715742
GOTERM_BP_DIRECT	GO:0051085~chaperone mediated protein folding requiring cofactor	20	0.43075597673917726	3.6285010563683895E-5	P0DMV8, P54652, P50502, Q99470, Q9NXW2, P38646, Q9HCN8, Q9UDY4, P11021, P11142, Q8TBM8, Q96HE7, Q92598, Q15185, O14656, P61604, P25685, P48723, Q99615, O14976	4457	34	19308	2.5482717206245296	0.24805831185143146	0.001759823012338669	0.0016899407697715742
GOTERM_BP_DIRECT	GO:0071364~cellular response to epidermal growth factor stimulus	25	0.5384449709239716	4.196496486504015E-5	Q9Y448, P22681, P19174, P33993, Q06124, Q07352, Q05209, P41134, Q9UNH7, P27708, Q9UQB8, P47974, P46940, P09211, Q14457, Q15648, P31749, O75312, Q96A49, O60658, P19338, P68104, O95429, P00533, P56192	4457	48	19308	2.2562822526363027	0.2808790009539016	0.0020228142880038065	0.0019424887110842206
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	21	0.4522937755761361	4.3377490585478736E-5	Q15800, Q15126, P53396, Q15738, Q01581, Q14739, P11413, P56937, P37268, P14324, P53602, P54646, Q13907, P42765, Q03426, Q15392, Q16850, Q9UBM7, Q15125, P00387, P48449	4457	37	19308	2.4587378493593435	0.2888161731109433	0.002078152094695771	0.0019956290638258357
GOTERM_BP_DIRECT	GO:0006402~mRNA catabolic process	19	0.40921817790221837	5.173789221386588E-5	Q7KZF4, Q86U44, P0DMV8, Q92945, Q9Y4Y9, Q9Y333, P52758, P13489, O95453, Q9HCE5, Q8TCS8, Q9H9A5, Q9UKZ1, Q9BQG2, P47974, Q9Y5A9, P62312, Q8IYB7, Q92600	4457	32	19308	2.5721617680053845	0.3340329840931011	0.002429500608168397	0.0023330255935637713
GOTERM_BP_DIRECT	GO:0032418~lysosome localization	19	0.40921817790221837	5.173789221386588E-5	Q96C24, Q8NCA5, Q6IAA8, O95295, Q9H6Y7, P33176, Q86YV9, Q6QNY1, P78537, Q9H267, P35579, Q86T03, Q9BZG1, Q8IWE5, Q9NVJ2, Q9H0B6, Q96AX1, O60271, Q9UBN7	4457	32	19308	2.5721617680053845	0.3340329840931011	0.002429500608168397	0.0023330255935637713
GOTERM_BP_DIRECT	GO:0016180~snRNA processing	12	0.2584535860435064	5.194808478710585E-5	Q9NVR2, Q9NV88, Q9UL03, Q9H0H0, Q68E01, Q96SY0, Q9NVH2, Q9H6E5, Q9NVM9, Q75QN2, Q96CB8, Q96HW7	4457	15	19308	3.4656495400493603	0.3351319665796103	0.002429500608168397	0.0023330255935637713
GOTERM_BP_DIRECT	GO:0050684~regulation of mRNA processing	12	0.2584535860435064	5.194808478710585E-5	Q7KZ85, Q9NWH9, Q15424, Q96SB4, Q09161, Q96ST2, Q14151, P78362, P21127, Q08211, Q9Y5S9, P61326	4457	15	19308	3.4656495400493603	0.3351319665796103	0.002429500608168397	0.0023330255935637713
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	213	4.587551152272238	5.5069019807749676E-5	O15085, P36507, Q96TA1, Q7RTV0, Q9Y265, Q15418, Q9BZ95, O43435, Q9BRZ2, Q6QNY1, P17676, Q8WWQ0, Q9HAF1, P16220, O00151, Q9ULW3, P08047, Q9BW27, Q9Y2X0, Q15542, Q13485, Q13363, O00712, Q5VTR2, Q04864, Q8IWI9, Q13492, Q13490, P00533, Q9Y2Y0, Q92600, Q12962, Q14103, P35637, P05549, Q9UPP1, O00170, P17096, Q9UBU8, Q13263, Q8TDB6, P61964, Q8WYB5, Q9Y3L5, P19838, P50570, P28482, Q8IX03, Q96CT7, Q93062, O60885, Q9Y230, Q99729, Q12873, O15294, Q13049, Q14258, Q92769, P60709, P22392, P28370, O95361, O00233, P37198, Q8IUI8, P42771, P49848, Q8TAQ2, Q12888, Q9Y2U5, Q9Y5K5, O60869, P38398, Q96T23, P61244, Q9BZK7, P49711, Q16576, Q8N488, Q92997, Q9NPA8, P31749, Q14839, Q09028, Q13627, Q02750, Q9HCK8, Q86X55, Q03164, P82970, O14896, Q99816, Q8N4X5, Q9Y2W1, P28347, Q86TU7, P35813, Q969T9, Q13635, P04637, P12814, P32780, P12931, P42224, Q8WTS6, P62195, P62633, Q04917, Q12797, Q9Y5V3, Q14978, Q13404, O96019, O75410, Q96I24, Q9H7Z7, Q8IY57, Q96T76, P84095, P46937, Q9BWJ5, P35251, Q2TAL8, Q15393, O43294, P49768, P01584, Q9P1Z2, O75529, Q09472, P29353, P29475, P19793, P29590, Q13418, O60828, Q8WXI9, O76054, Q86UE4, Q9BTC8, Q9HD15, Q8N163, Q9Y5X3, Q15046, Q14995, Q9GZP4, O95983, O94776, Q13547, Q8IX12, Q9C086, P35222, P51532, Q96AQ6, P41223, Q93074, O43707, P35232, Q9BXJ9, Q04206, P24468, P61457, P23497, P26583, O95999, P25490, Q6NYC1, Q12905, Q12906, Q01167, P85037, P40763, O00635, Q92925, Q92804, Q969G3, Q9NVC6, P06748, Q6ZRS2, P51957, P20807, P52926, Q5JVF3, Q92922, Q13330, P46734, P12956, P52815, P19474, P12830, Q9UPT9, Q00059, Q9Y4A5, Q99543, P68036, Q9BQA1, Q9H3D4, Q9GZT8, Q9Y657, Q7Z5J4, Q15643, O15111, Q15648, Q9P0U4, Q86YP4, P51610, Q9NV56, P52948, P24941, O14497, Q15650, Q99417, Q6PL18	4457	725	19308	1.2727299172939894	0.3512379059690599	0.002560220642778043	0.0024585547600560432
GOTERM_BP_DIRECT	GO:0007004~telomere maintenance via telomerase	15	0.32306698255438293	5.5791489929398396E-5	P27694, P07900, Q96AP0, Q9BUR4, Q9Y4R8, O60832, P49959, Q9NY12, Q9NX24, P35251, Q9NPE3, Q15185, Q92878, P08238, Q9C0C2	4457	22	19308	2.9536785852693415	0.3549103406057885	0.0025785513904428422	0.002476157597160652
GOTERM_BP_DIRECT	GO:0090522~vesicle tethering involved in exocytosis	9	0.19384018953262977	5.73124813995427E-5	O60645, Q8TAG9, Q8IYI6, Q9Y2D4, O00471, Q9UPT5, Q96A65, Q9NV70, Q96KP1	4457	9	19308	4.332061925061701	0.3625739896450274	0.0026180474788151573	0.002514085303253196
GOTERM_BP_DIRECT	GO:0006048~UDP-N-acetylglucosamine biosynthetic process	9	0.19384018953262977	5.73124813995427E-5	Q9Y303, Q3KQV9, P46926, Q96EK6, Q16222, O95394, Q8TDQ7, Q06210, O94808	4457	9	19308	4.332061925061701	0.3625739896450274	0.0026180474788151573	0.002514085303253196
GOTERM_BP_DIRECT	GO:1900264~positive regulation of DNA-directed DNA polymerase activity	11	0.23691578720654746	6.020379039516039E-5	P35250, Q9Y248, P40938, P40937, Q9BRT9, Q9BVC3, Q14691, Q8WVB6, P35249, Q9BRX5, P12004	4457	13	19308	3.6655908596675926	0.37689200003532675	0.0027029781779130016	0.002595643420179915
GOTERM_BP_DIRECT	GO:1904667~negative regulation of ubiquitin protein ligase activity	11	0.23691578720654746	6.020379039516039E-5	P61927, Q13257, P62829, P62081, O95816, P42771, P62913, P46777, P60866, P62841, Q9H0E7	4457	13	19308	3.6655908596675926	0.37689200003532675	0.0027029781779130016	0.002595643420179915
GOTERM_BP_DIRECT	GO:0098789~pre-mRNA cleavage required for polyadenylation	11	0.23691578720654746	6.020379039516039E-5	O43809, Q9P2I0, P52298, P33240, Q9H0L4, Q09161, Q16630, Q8N684, Q9H6E5, Q6UN15, Q10570	4457	13	19308	3.6655908596675926	0.37689200003532675	0.0027029781779130016	0.002595643420179915
GOTERM_BP_DIRECT	GO:0007005~mitochondrion organization	36	0.7753607581305191	6.290457397951869E-5	P35914, Q16706, P57729, O15287, Q13637, O00429, Q8IXI1, P30048, Q8IXI2, Q99623, P49916, P29966, P09874, O14966, Q9NVI7, Q16595, Q8TB72, Q13505, Q9Y276, Q5HYI7, O43464, P36776, P51636, Q9NXA8, Q9Y6H1, O75431, O75153, O60313, Q709C8, Q6P1Q0, P35232, Q5T9A4, Q99497, Q9UJZ1, Q96EY1, Q99714	4457	82	19308	1.9018808451490397	0.38997588110613257	0.0027927796450689392	0.0026818788878764347
GOTERM_BP_DIRECT	GO:0000338~protein deneddylation	10	0.21537798836958863	6.381952816980606E-5	Q9BT78, Q7L5N1, Q9UNS2, Q9UBW8, Q9H9Q2, Q92905, P61201, O14656, Q99627, Q13098	4457	11	19308	3.938238113692455	0.39434577043190266	0.0027927796450689392	0.0026818788878764347
GOTERM_BP_DIRECT	GO:0070934~CRD-mediated mRNA stabilization	10	0.21537798836958863	6.381952816980606E-5	Q9H074, O00425, Q14103, P67809, O75534, P11940, Q9Y6M1, O60506, Q00839, Q08211	4457	11	19308	3.938238113692455	0.39434577043190266	0.0027927796450689392	0.0026818788878764347
GOTERM_BP_DIRECT	GO:0006620~posttranslational protein targeting to membrane	10	0.21537798836958863	6.381952816980606E-5	P61619, Q9UGP8, O43681, Q7L5D6, Q9BY43, Q99442, Q9H444, P46379, O43765, P11441	4457	11	19308	3.938238113692455	0.39434577043190266	0.0027927796450689392	0.0026818788878764347
GOTERM_BP_DIRECT	GO:0008333~endosome to lysosome transport	25	0.5384449709239716	6.43366572174466E-5	Q96L92, Q9P253, Q9H269, Q9H8W4, O95295, Q8IX04, Q86VS8, P51149, P51809, Q99523, Q96AX1, Q8TDB6, Q96JC1, Q9UNK0, Q9H8T0, O00499, Q9NZZ3, Q9UJC3, P20645, Q9H270, P62745, Q8WUH2, Q99816, Q9H9C1, Q6P3W7	4457	49	19308	2.2102356760518878	0.39680175834694165	0.0027927796450689392	0.0026818788878764347
GOTERM_BP_DIRECT	GO:0032968~positive regulation of transcription elongation from RNA polymerase II promoter	25	0.5384449709239716	6.43366572174466E-5	P50750, P52298, Q6P1J9, Q14004, Q9H944, Q8WVC0, O43513, Q7KZ85, O60885, O75909, Q9Y2X0, Q9BUE0, A0JLT2, Q9NVC6, Q09161, Q15648, P55199, P35269, Q96G25, P35222, Q9NX70, Q9NYV4, O14776, Q96RN5, Q9Y5B9	4457	49	19308	2.2102356760518878	0.39680175834694165	0.0027927796450689392	0.0026818788878764347
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	69	1.4861081197501615	6.83163441451977E-5	Q13158, Q8N108, P35813, O95999, P29692, Q9Y3E0, P36941, O60885, Q9H2U1, Q9Y6K9, Q92499, P61586, Q92734, Q6P1N0, Q9HC98, Q13049, O00635, Q13325, Q14258, P29466, Q14653, Q15628, P04406, Q13404, O75179, Q9NR30, P37198, Q7Z2W4, Q96IF1, Q04864, P09382, P08134, Q8IWA5, Q7Z7H5, Q13490, Q9NZH0, P21333, P01584, P01583, Q8TB61, O43734, O43657, P19474, Q9UHD2, Q12802, Q9P0L0, O60826, Q9BYM8, Q86UE4, Q9UDY8, Q99584, P61088, Q14790, P02788, Q5T9L3, P02786, O43143, O15111, Q12933, Q13546, Q7Z434, Q9H8V3, P35222, Q8IUH4, P63279, Q04206, P53041, P98194, P62942	4457	192	19308	1.5568347543190488	0.41537218715178836	0.002949239098619881	0.002832125365799542
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	33	0.7107473616196425	6.875680473041878E-5	O96028, Q13315, P04637, P78527, Q9NWY4, Q8NCN4, P49917, P38398, P49916, P49959, P13010, Q92499, P07992, P55072, Q92878, P09874, Q9C0C2, Q99504, Q8TDB6, Q15645, Q13426, P39748, P16104, O60934, O60216, P46736, Q9NWV8, Q9NXR7, Q9NVH0, P53041, P43246, A6NHR9, Q13330	4457	73	19308	1.9583293633840566	0.4173920492839086	0.002952033960474865	0.0028348092442131677
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	14	0.3015291837174241	7.541243713936979E-5	Q92979, P78316, P06748, P08708, Q9BVS4, P62081, O75683, P39019, P62857, P62847, P62851, P62841, P62753, P62249	4457	20	19308	3.032443347543191	0.4470777373698961	0.0032027865870488024	0.0030756045309002435
GOTERM_BP_DIRECT	GO:0007007~inner mitochondrial membrane organization	14	0.3015291837174241	7.541243713936979E-5	Q9Y512, Q13505, Q9BRQ6, Q5HYI7, Q5TGZ0, Q9H3K2, O75431, Q8WWC4, Q9NX63, P38646, O60313, Q5XKP0, Q16891, Q6UXV4	4457	20	19308	3.032443347543191	0.4470777373698961	0.0032027865870488024	0.0030756045309002435
GOTERM_BP_DIRECT	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	16	0.3446047813913418	8.033245580139187E-5	P00395, P10606, P09669, P99999, P14406, O00483, P14854, P10176, P12074, P13073, P00403, P00414, P24311, O14548, P20674	4457	25	19308	2.7725196320394887	0.46804557382371226	0.0033933984152233116	0.0032586471990403315
GOTERM_BP_DIRECT	GO:0046718~viral entry into host cell	42	0.9045875511522722	8.197781753124057E-5	P25098, Q9Y624, O00505, P06756, P0DMV8, P18084, O00308, Q15758, Q14108, P30825, P15529, O95832, Q9P253, P14735, P63172, P18564, P35613, P60033, P15151, Q12891, P02786, P08865, Q15223, O15118, P42566, P08648, P05556, P07711, P01130, P49790, Q9BV40, P07858, P11279, Q96J02, P17301, P08174, P35232, P08195, P06493, P05362, P00533, P29317	4457	102	19308	1.783790204437171	0.47487876263209194	0.0034443834884650116	0.003307607664562621
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	23	0.49536937325005387	8.702564043092735E-5	Q13423, P27695, Q9H3K6, P32119, P00390, Q9Y2X7, P29475, Q86SX6, Q9BS26, P30041, Q9NNW7, Q06830, P15559, O76003, P10599, P30044, P30048, Q13162, Q96HE7, P48506, Q16881, P09622	4457	44	19308	2.264486915373162	0.495299558539793	0.0036370237067329587	0.0034925981758050367
GOTERM_BP_DIRECT	GO:0000413~protein peptidyl-prolyl isomerization	19	0.40921817790221837	8.931649816349709E-5	Q8WUA2, P49792, P23284, Q96BP3, P30414, P30405, P62937, Q13427, Q13526, Q9UNP9, O43447, Q08752, Q02790, Q9Y3C6, Q6UX04, Q9NYL4, P26885, P45877, P62942	4457	33	19308	2.4942174720052215	0.5043033178783034	0.00371301442365395	0.0035655713155745266
GOTERM_BP_DIRECT	GO:0000209~protein polyubiquitination	63	1.3568813267284083	9.482033711950227E-5	Q13951, P55786, O00308, Q15819, Q9H6Y7, Q9Y508, O95155, Q96PU5, P62877, P63208, Q7Z7E8, Q14139, Q13049, O00635, Q9UIQ6, P29144, Q9Y4X5, Q13404, Q9H8T0, Q5VTR2, Q96J02, P52888, Q05086, Q9H871, P46934, P61077, Q16763, P42771, Q13490, Q9HAU4, Q9UKV5, Q9NPD8, Q9ULT8, P22681, Q14669, Q13618, P51965, P19474, O95376, O00762, P61086, P62253, P38398, Q9BYM8, P62256, Q9NX47, P61088, Q7Z6Z7, P68036, Q8IU81, Q9UMS4, Q5TC82, Q6UWE0, P35222, Q149N8, Q9UNE7, O95071, Q92466, Q9NZJ0, Q9BVN2, Q9UBN7, O14933, P21675	4457	173	19308	1.5775716836929892	0.5252840774842507	0.0039210704670943645	0.003765365492456024
GOTERM_BP_DIRECT	GO:0006897~endocytosis	73	1.572259315097997	9.7904510231431E-5	Q15811, O00429, A0FGR8, Q9Y6W5, P50570, Q96B97, O75146, Q5R372, Q9P2R3, P51148, P51149, P15531, P61020, Q99523, Q7L0Q8, O15357, Q9Y2T2, Q16555, Q9UBG0, P01112, O15118, Q14457, O95208, Q9UBC2, Q5JRA6, Q01484, B7ZAP0, Q8NDI1, O15126, Q13492, Q96CW1, Q15075, Q9UM54, P05067, Q9UI12, P78368, Q05193, Q8TB24, O15260, Q12965, Q96D71, Q08380, Q8NEB9, O00443, Q5T0N5, O60749, Q14C86, Q9NX40, Q9H223, Q9BZG1, Q9Y5X1, Q9UJ41, Q9P2D3, Q92673, Q15642, P60953, P42566, Q14677, P01130, Q5T1M5, Q9Y217, Q9NVZ3, Q86YT6, Q8NC96, O00499, O95782, Q8N3F8, Q07954, Q56VL3, Q9NZN4, Q96RF0, Q9H4M9, Q13671, P62820	4457	208	19308	1.5203871179303083	0.5366503819024722	0.0040139582211165354	0.0038545646911447447
